pincode,district,state,latitude,longitude
713337,Paschim Bardhaman,West Bengal,23.6494,87.0692
713338,Paschim Bardhaman,West Bengal,23.6309,87.1907
713339,Paschim Bardhaman,West Bengal,23.6739,86.9524
713340,Paschim Bardhaman,West Bengal,23.8371,86.9100
713341,Paschim Bardhaman,West Bengal,23.7719,86.9299
713342,Paschim Bardhaman,West Bengal,23.6659,87.1641
713343,Paschim Bardhaman,West Bengal,23.7338,86.8381
713344,Paschim Bardhaman,West Bengal,23.8371,86.9100
713346,Paschim Bardhaman,West Bengal,23.7201,87.2657
713347,Paschim Bardhaman,West Bengal,23.6126,87.1158
713357,Paschim Bardhaman,West Bengal,23.8371,86.9100
713358,Paschim Bardhaman,West Bengal,23.6296,87.0957
713359,Paschim Bardhaman,West Bengal,23.7233,86.8948
713360,Paschim Bardhaman,West Bengal,23.8371,86.9100
713361,Paschim Bardhaman,West Bengal,23.8371,86.9100
713362,Paschim Bardhaman,West Bengal,23.6864,87.1321
713363,Paschim Bardhaman,West Bengal,23.6502,87.2456
713365,Paschim Bardhaman,West Bengal,23.6181,87.1362
713369,Paschim Bardhaman,West Bengal,,
713370,Paschim Bardhaman,West Bengal,,
713371,Paschim Bardhaman,West Bengal,23.6936,86.8948
713372,Paschim Bardhaman,West Bengal,23.8371,86.9100
713373,Paschim Bardhaman,West Bengal,23.6739,86.9524
713376,Paschim Bardhaman,West Bengal,,
713378,Paschim Bardhaman,West Bengal,23.7092,87.2045
713381,Paschim Bardhaman,West Bengal,23.6927,87.3465
713384,Paschim Bardhaman,West Bengal,23.6482,87.1605
713385,Paschim Bardhaman,West Bengal,23.6627,87.3074
713386,Paschim Bardhaman,West Bengal,23.8371,86.9100
713401,Purba Bardhaman,West Bengal,23.1350,88.0300
713403,Purba Bardhaman,West Bengal,23.3700,87.6000
713404,Purba Bardhaman,West Bengal,23.0100,88.0000
713405,Purba Bardhaman,West Bengal,23.2789,88.2650
713406,Purba Bardhaman,West Bengal,23.3500,87.7000
713407,Purba Bardhaman,West Bengal,23.2600,88.0000
713408,Purba Bardhaman,West Bengal,23.0500,87.9800
713409,Purba Bardhaman,West Bengal,23.2324,88.3518
713420,Purba Bardhaman,West Bengal,,
713421,Purba Bardhaman,West Bengal,23.0250,87.9000
713422,Purba Bardhaman,West Bengal,23.3500,88.1600
713423,Purba Bardhaman,West Bengal,23.0900,87.7900
713424,Purba Bardhaman,West Bengal,23.1300,87.8639
713426,Purba Bardhaman,West Bengal,23.3300,88.0600
713427,Purba Bardhaman,West Bengal,22.9900,87.8050
713428,Purba Bardhaman,West Bengal,23.2900,87.6410
713502,Purba Bardhaman,West Bengal,23.5900,88.1700
713512,Purba Bardhaman,West Bengal,23.5300,88.2600
713513,Purba Bardhaman,West Bengal,23.4566,88.2900
713514,Purba Bardhaman,West Bengal,23.5300,88.1900
713515,Purba Bardhaman,West Bengal,23.3550,88.2400
713519,Purba Bardhaman,West Bengal,23.3400,88.3000
713520,Purba Bardhaman,West Bengal,23.4600,87.9600
721101,Medinipur West,West Bengal,22.4244,87.3290
721102,Medinipur West,West Bengal,22.4320,87.2979
721121,Medinipur West,West Bengal,22.4309,87.3215
721122,Medinipur West,West Bengal,22.5538,87.4641
721124,Medinipur West,West Bengal,22.4209,87.3215
721125,Jhargram,West Bengal,22.2080,87.1463
721126,Medinipur West,West Bengal,22.3690,87.5544
721127,Medinipur West,West Bengal,22.8631,87.3537
721128,Medinipur West,West Bengal,22.7097,87.1710
721129,Medinipur West,West Bengal,22.4309,87.3215
721130,Medinipur East,West Bengal,22.2957,87.9260
721131,Medinipur West,West Bengal,22.3956,87.7419
721132,Medinipur West,West Bengal,22.3832,87.1908
721133,Medinipur West,West Bengal,22.1168,87.2345
721134,Medinipur East,West Bengal,22.4325,87.8594
721135,Jhargram,West Bengal,22.1810,87.1597
721136,Medinipur West,West Bengal,22.4461,87.6297
721137,Medinipur East,West Bengal,22.4174,87.8620
721139,Medinipur East,West Bengal,22.4042,87.7175
721140,Medinipur West,West Bengal,22.2831,87.5865
721143,Jhargram,West Bengal,22.2786,87.3798
721144,Medinipur West,West Bengal,22.3842,87.7445
721145,Medinipur West,West Bengal,22.2695,87.2867
721146,Medinipur West,West Bengal,22.5367,87.7136
721147,Medinipur West,West Bengal,22.6423,87.3190
721148,Medinipur West,West Bengal,,
721149,Medinipur West,West Bengal,22.3810,87.4401
721150,Medinipur West,West Bengal,22.5538,87.4641
721151,Medinipur East,West Bengal,22.4408,87.7816
721152,Medinipur East,West Bengal,22.4586,87.7745
721153,Medinipur West,West Bengal,22.4586,87.7745
721154,Medinipur East,West Bengal,22.4586,87.7745
721155,Medinipur West,West Bengal,22.2415,87.6719
721156,Medinipur West,West Bengal,22.4309,87.3215
721157,Medinipur West,West Bengal,22.8240,87.2407
721158,Medinipur East,West Bengal,22.5030,87.8370
721159,Jhargram,West Bengal,,
721160,Medinipur West,West Bengal,22.3610,87.6112
721161,Medinipur West,West Bengal,22.4853,87.8558
721166,Medinipur West,West Bengal,22.2232,87.5618
721171,Medinipur East,West Bengal,22.2957,87.9260
721172,Medinipur East,West Bengal,22.2756,87.7150
721201,Medinipur West,West Bengal,22.7329,87.5169
721211,Medinipur West,West Bengal,22.6068,87.7246
721212,Medinipur West,West Bengal,22.6637,87.7468
721222,Medinipur West,West Bengal,22.7252,87.6754
721232,Medinipur West,West Bengal,22.7065,87.6162
721242,Medinipur West,West Bengal,22.8226,87.6137
721253,Medinipur West,West Bengal,22.7021,87.3378
721260,Medinipur West,West Bengal,22.6388,87.4977
721301,Medinipur West,West Bengal,22.3460,87.2320
721302,Medinipur West,West Bengal,22.3216,87.3099
721303,Medinipur West,West Bengal,22.3397,87.2127
721304,Medinipur West,West Bengal,22.3377,87.2693
721305,Medinipur West,West Bengal,22.3304,87.3181
721306,Medinipur West,West Bengal,22.3145,87.3090
721401,Medinipur East,West Bengal,21.7797,87.7177
721402,Medinipur East,West Bengal,21.7745,87.7477
721403,Medinipur East,West Bengal,21.9372,87.7761
721404,Medinipur East,West Bengal,21.7786,87.7419
721405,Medinipur East,West Bengal,21.8007,87.7018
721406,Medinipur East,West Bengal,21.7787,87.7550
721420,Medinipur East,West Bengal,21.8473,87.4822
721422,Medinipur East,West Bengal,21.8820,87.6205
721423,Medinipur East,West Bengal,21.6883,87.5917
721424,Medinipur West,West Bengal,22.0832,87.3687
721425,Medinipur East,West Bengal,22.0085,87.7304
721426,Medinipur West,West Bengal,,
721427,Medinipur East,West Bengal,21.8437,87.8042
721428,Medinipur East,West Bengal,22.2957,87.9260
721429,Medinipur East,West Bengal,21.9029,87.5381
721430,Medinipur East,West Bengal,21.9657,87.8065
721431,Medinipur East,West Bengal,21.8558,87.9152
721432,Medinipur East,West Bengal,21.9204,87.8863
721433,Medinipur East,West Bengal,21.7593,87.6685
721434,Medinipur East,West Bengal,22.0813,87.6359
721435,Medinipur West,West Bengal,,
721436,Medinipur West,West Bengal,,
721437,Medinipur West,West Bengal,22.1737,87.3906
721438,Medinipur East,West Bengal,21.9553,87.5604
721439,Medinipur East,West Bengal,22.0496,87.5287
721440,Medinipur East,West Bengal,21.9977,87.6075
721441,Medinipur East,West Bengal,21.6845,87.5615
721442,Medinipur East,West Bengal,21.8263,87.8344
721443,Medinipur West,West Bengal,21.9819,87.4641
721444,Medinipur East,West Bengal,21.9163,87.7194
721445,Medinipur West,West Bengal,22.2504,87.4636
721446,Medinipur East,West Bengal,21.7337,87.4975
721447,Medinipur East,West Bengal,21.8160,87.4523
721448,Medinipur East,West Bengal,21.7644,87.5255
721449,Medinipur East,West Bengal,21.8588,87.7550
721450,Medinipur East,West Bengal,21.7489,87.7798
721451,Medinipur West,West Bengal,22.0243,87.3153
721452,Medinipur East,West Bengal,21.8119,87.6341
721453,Medinipur East,West Bengal,21.7136,87.5475
721454,Medinipur East,West Bengal,22.0586,87.6241
721455,Medinipur East,West Bengal,21.7068,87.6645
721456,Medinipur East,West Bengal,21.9949,87.6547
721457,Medinipur West,West Bengal,,
721458,Medinipur East,West Bengal,22.0760,87.6655
721463,Medinipur East,West Bengal,,
721467,Medinipur West,West Bengal,22.1335,87.5276
721501,Jhargram,West Bengal,22.6320,86.7642
721503,Jhargram,West Bengal,22.4308,87.3214
721504,Jhargram,West Bengal,22.5040,86.9912
721505,Jhargram,West Bengal,22.4761,86.8572
721506,Jhargram,West Bengal,22.2059,86.8948
721507,Jhargram,West Bengal,22.4538,86.9962
721513,Jhargram,West Bengal,22.3710,87.1248
721514,Jhargram,West Bengal,22.4745,87.0207
721515,Jhargram,West Bengal,22.6168,86.8183
721516,Jhargram,West Bengal,22.5840,87.0499
721517,Jhargram,West Bengal,22.6203,86.7806
721601,Medinipur East,West Bengal,22.2957,87.9260
721602,Medinipur East,West Bengal,22.0798,88.1372
721603,Medinipur East,West Bengal,22.1706,88.0550
721604,Medinipur East,West Bengal,22.3000,88.0559
721606,Medinipur East,West Bengal,22.0423,88.0742
721607,Medinipur East,West Bengal,22.0232,88.0632
721624,Medinipur East,West Bengal,22.1168,87.5900
721625,Medinipur East,West Bengal,21.9971,87.8163
721626,Medinipur East,West Bengal,22.0212,87.4747
721627,Medinipur East,West Bengal,22.2951,87.8873
721628,Medinipur East,West Bengal,22.2092,88.1065
721629,Medinipur East,West Bengal,22.2479,87.7820
721631,Medinipur East,West Bengal,22.0114,87.9738
721632,Medinipur East,West Bengal,22.1701,87.8980
721633,Medinipur East,West Bengal,22.1046,87.7109
721634,Medinipur East,West Bengal,22.3623,87.7811
721635,Medinipur East,West Bengal,22.1138,88.1120
721636,Medinipur East,West Bengal,22.2931,87.9237
721637,Medinipur East,West Bengal,22.2931,87.9236
721641,Medinipur West,West Bengal,22.4835,87.7521
721642,Medinipur East,West Bengal,22.2908,87.9239
721643,Medinipur East,West Bengal,,
721644,Medinipur East,West Bengal,22.2715,87.4656
721645,Medinipur East,West Bengal,22.0838,88.0403
721646,Medinipur East,West Bengal,21.9381,87.9558
721647,Medinipur East,West Bengal,22.2975,87.7542
721648,Medinipur East,West Bengal,22.2472,87.9263
721649,Medinipur East,West Bengal,22.2158,87.7167
721650,Medinipur East,West Bengal,22.0551,87.8967
721651,Medinipur East,West Bengal,22.3031,87.9136
721652,Medinipur East,West Bengal,22.1454,87.9751
721653,Medinipur East,West Bengal,22.2565,87.8619
721654,Medinipur East,West Bengal,22.1303,88.0483
721655,Medinipur East,West Bengal,22.0253,87.8227
721656,Medinipur East,West Bengal,22.2993,87.8950
721657,Medinipur East,West Bengal,22.0000,88.0000
721658,Medinipur East,West Bengal,22.0337,88.0635
721659,Medinipur East,West Bengal,22.0894,87.8569
722101,Bankura,West Bengal,23.2226,87.0674
722102,Bankura,West Bengal,23.2607,87.0494
722121,Bankura,West Bengal,23.1544,86.9339
722122,Bankura,West Bengal,23.0797,87.3285
722132,Bankura,West Bengal,23.2964,86.9677
722133,Bankura,West Bengal,23.4167,87.0930
722134,Bankura,West Bengal,22.8000,86.9500
722135,Bankura,West Bengal,22.8667,86.7833
722136,Bankura,West Bengal,23.1632,86.9339
722137,Bankura,West Bengal,23.3085,86.9649
722138,Bankura,West Bengal,23.0472,87.4467
722139,Bankura,West Bengal,23.3085,86.9649
722140,Bankura,West Bengal,22.9577,86.8997
722141,Bankura,West Bengal,,
722142,Bankura,West Bengal,23.4264,87.2228
722143,Bankura,West Bengal,23.5513,87.1124
722144,Bankura,West Bengal,23.1449,87.2045
722146,Bankura,West Bengal,23.2372,87.0652
722147,Bankura,West Bengal,23.2322,87.2845
722148,Bankura,West Bengal,22.8332,86.7520
722149,Bankura,West Bengal,22.9532,87.2983
722150,Bankura,West Bengal,22.7672,87.0212
722151,Bankura,West Bengal,22.9222,87.0737
722152,Bankura,West Bengal,23.0513,87.1081
722153,Bankura,West Bengal,23.5228,86.9355
722154,Bankura,West Bengal,22.9812,86.7825
722155,Bankura,West Bengal,22.8101,87.0280
722156,Bankura,West Bengal,22.9875,87.1436
722157,Bankura,West Bengal,23.1595,87.3285
722158,Bankura,West Bengal,23.5227,86.9355
722160,Bankura,West Bengal,22.9222,87.0598
722161,Bankura,West Bengal,,
722162,Bankura,West Bengal,23.1309,87.1850
722164,Bankura,West Bengal,23.2587,87.2619
722173,Bankura,West Bengal,23.1632,86.9339
722183,Bankura,West Bengal,,
722201,Bankura,West Bengal,23.2347,87.0725
722202,Bankura,West Bengal,23.4255,87.2797
722203,Bankura,West Bengal,23.4264,87.2851
722204,Bankura,West Bengal,23.3937,87.3054
722205,Bankura,West Bengal,23.0797,87.1850
722206,Bankura,West Bengal,23.1906,87.5445
722207,Bankura,West Bengal,23.3032,87.4157
722208,Bankura,West Bengal,23.4264,87.3766
723101,Purulia,West Bengal,23.2029,86.2154
723102,Purulia,West Bengal,23.2590,86.4051
723103,Purulia,West Bengal,23.3848,86.2630
723104,Purulia,West Bengal,23.3433,86.5850
723121,Purulia,West Bengal,23.4329,86.7706
723126,Purulia,West Bengal,23.4514,86.4534
723127,Purulia,West Bengal,23.0411,86.4084
723128,Purulia,West Bengal,23.1477,86.5022
723129,Purulia,West Bengal,22.9139,86.5300
723130,Purulia,West Bengal,23.3065,86.7165
723131,Purulia,West Bengal,23.0526,86.6268
723132,Purulia,West Bengal,23.3702,86.6598
723133,Purulia,West Bengal,23.5474,86.6796
723142,Purulia,West Bengal,23.4619,86.6234
723143,Purulia,West Bengal,23.1007,86.1993
723145,Purulia,West Bengal,23.5969,86.5462
723146,Purulia,West Bengal,23.5757,86.4661
723147,Purulia,West Bengal,23.4033,86.3757
723148,Purulia,West Bengal,23.3330,86.4992
723149,Purulia,West Bengal,23.3797,86.3292
723151,Purulia,West Bengal,23.1828,86.6639
723152,Purulia,West Bengal,23.2078,86.0372
723153,Purulia,West Bengal,23.1852,86.2889
723154,Purulia,West Bengal,23.2806,86.2464
723155,Purulia,West Bengal,23.5113,86.4656
723156,Purulia,West Bengal,23.4532,86.6681
723201,Purulia,West Bengal,23.3884,86.1675
723202,Purulia,West Bengal,23.3552,86.0096
723212,Purulia,West Bengal,23.0915,86.2348
723213,Purulia,West Bengal,23.4486,86.0607
723215,Purulia,West Bengal,23.4931,86.0918
731101,Birbhum,West Bengal,23.9113,87.5272
731102,Birbhum,West Bengal,23.8357,87.5223
731103,Birbhum,West Bengal,23.9350,87.5654
731104,Birbhum,West Bengal,23.8346,87.4786
731121,Birbhum,West Bengal,23.8712,87.8399
731123,Birbhum,West Bengal,23.8214,87.3383
731124,Birbhum,West Bengal,23.7319,87.4359
731125,Birbhum,West Bengal,23.7849,87.2643
731126,Birbhum,West Bengal,23.9354,87.4183
731127,Birbhum,West Bengal,24.0142,87.5209
731129,Birbhum,West Bengal,23.8519,87.6088
731130,Birbhum,West Bengal,23.9607,87.3325
731132,Birbhum,West Bengal,23.9977,87.6149
731133,Birbhum,West Bengal,23.7594,87.3247
731201,Birbhum,West Bengal,23.8300,87.6902
731202,Birbhum,West Bengal,24.1790,87.8144
731204,Birbhum,West Bengal,23.6730,87.7111
731214,Birbhum,West Bengal,23.6645,87.5280
731215,Birbhum,West Bengal,23.6039,87.8985
731216,Birbhum,West Bengal,24.0645,87.7262
731218,Birbhum,West Bengal,23.9668,87.8058
731219,Birbhum,West Bengal,,
731220,Birbhum,West Bengal,24.2912,87.8685
731221,Birbhum,West Bengal,,
731222,Birbhum,West Bengal,23.7719,87.7259
731223,Birbhum,West Bengal,24.2144,87.7212
731224,Birbhum,West Bengal,24.1812,87.7831
731233,Birbhum,West Bengal,24.1140,87.7957
731234,Birbhum,West Bengal,23.9242,87.6779
731235,Birbhum,West Bengal,23.6862,87.6985
731236,Birbhum,West Bengal,23.7109,87.6313
731237,Birbhum,West Bengal,24.2468,87.9840
731238,Birbhum,West Bengal,,
731240,Birbhum,West Bengal,23.6258,87.8034
731241,Birbhum,West Bengal,24.1906,87.9102
731242,Birbhum,West Bengal,24.2453,87.8973
731243,Birbhum,West Bengal,24.2584,87.7665
731244,Birbhum,West Bengal,24.0893,87.8857
731245,Birbhum,West Bengal,24.0386,87.8446
731301,Birbhum,West Bengal,23.6867,87.8402
731302,Birbhum,West Bengal,23.7652,87.8912
731303,Birbhum,West Bengal,23.8178,87.8002
731304,Birbhum,West Bengal,23.8309,87.8578
732101,Maldah,West Bengal,25.0078,88.1406
732102,Maldah,West Bengal,25.0112,88.1411
732103,Maldah,West Bengal,25.1627,88.3396
732121,Maldah,West Bengal,25.0112,88.1411
732122,Maldah,West Bengal,25.0112,88.1411
732123,Maldah,West Bengal,25.0112,88.1411
732124,Maldah,West Bengal,25.0112,88.1411
732125,Maldah,West Bengal,25.0112,88.1411
732126,Maldah,West Bengal,25.0112,88.1411
732127,Maldah,West Bengal,25.1627,88.3396
732128,Maldah,West Bengal,25.2256,88.3617
732138,Maldah,West Bengal,25.0112,88.1433
732139,Maldah,West Bengal,25.0112,88.1411
732140,Maldah,West Bengal,25.0112,88.1411
732141,Maldah,West Bengal,25.1627,88.3396
732142,Maldah,West Bengal,25.2886,88.3837
732144,Maldah,West Bengal,24.9996,88.1455
732201,Maldah,West Bengal,25.0112,88.1411
732202,Maldah,West Bengal,25.0778,88.1411
732203,Maldah,West Bengal,25.1627,88.3396
732204,Maldah,West Bengal,25.0577,88.1350
732205,Maldah,West Bengal,25.0112,88.1411
732206,Maldah,West Bengal,25.0112,88.1411
732207,Maldah,West Bengal,25.0112,88.1411
732208,Maldah,West Bengal,25.0112,88.1411
732209,Maldah,West Bengal,25.0112,88.1411
732210,Maldah,West Bengal,25.0112,88.1411
732215,Maldah,West Bengal,,
732216,Maldah,West Bengal,25.1627,88.3396
733101,Dinajpur Dakshin,West Bengal,25.2301,88.7732
733102,Dinajpur Dakshin,West Bengal,25.2200,88.7700
733103,Dinajpur Dakshin,West Bengal,25.2500,88.7700
733121,Dinajpur Dakshin,West Bengal,25.2200,88.7700
733123,Dinajpur Uttar,West Bengal,,
733124,Dinajpur Dakshin,West Bengal,25.4200,88.5300
733125,Dinajpur Dakshin,West Bengal,25.3800,88.2700
733126,Dinajpur Dakshin,West Bengal,25.2200,88.7700
733127,Dinajpur Dakshin,West Bengal,25.3000,88.5700
733128,Dinajpur Uttar,West Bengal,25.4500,88.1600
733129,Dinajpur Uttar,West Bengal,25.6700,88.3300
733130,Dinajpur Uttar,West Bengal,25.6524,88.1446
733132,Dinajpur Dakshin,West Bengal,25.3600,88.5200
733133,Dinajpur Dakshin,West Bengal,25.3200,88.7600
733134,Dinajpur Uttar,West Bengal,25.6000,88.1200
733140,Dinajpur Dakshin,West Bengal,25.2200,88.7700
733141,Dinajpur Dakshin,West Bengal,25.4200,88.7300
733142,Dinajpur Dakshin,West Bengal,25.3600,88.5100
733143,Dinajpur Uttar,West Bengal,25.5200,88.1600
733145,Dinajpur Dakshin,West Bengal,25.2600,88.8900
733156,Dinajpur Uttar,West Bengal,25.8700,87.8200
733158,Dinajpur Dakshin,West Bengal,,
733201,Dinajpur Uttar,West Bengal,25.8900,87.8400
733202,Dinajpur Uttar,West Bengal,25.2500,88.1900
733207,Dinajpur Uttar,West Bengal,,
733208,Dinajpur Uttar,West Bengal,,
733209,Dinajpur Uttar,West Bengal,25.8700,87.8400
733210,Dinajpur Uttar,West Bengal,26.0160,88.1070
733215,Dinajpur Uttar,West Bengal,,
734001,Darjeeling,West Bengal,26.7246,88.4266
734002,Darjeeling,West Bengal,26.7097,88.4288
734003,Darjeeling,West Bengal,26.7392,88.4175
734004,Jalpaiguri,West Bengal,26.6981,88.4374
734005,Darjeeling,West Bengal,26.7003,88.4136
734006,Jalpaiguri,West Bengal,26.7112,88.4477
734007,Jalpaiguri,West Bengal,26.6886,88.4604
734008,Darjeeling,West Bengal,26.8193,88.4367
734009,Darjeeling,West Bengal,26.8032,88.4041
734010,Darjeeling,West Bengal,26.7140,88.4063
734011,Darjeeling,West Bengal,26.9703,88.2229
734012,Darjeeling,West Bengal,26.6863,88.3753
734013,Darjeeling,West Bengal,26.8727,88.3082
734014,Darjeeling,West Bengal,26.6753,88.3238
734015,Jalpaiguri,West Bengal,26.5435,88.7205
734101,Darjeeling,West Bengal,27.0536,88.2621
734102,Darjeeling,West Bengal,27.0328,88.2470
734103,Darjeeling,West Bengal,27.0222,88.2546
734104,Darjeeling,West Bengal,27.0551,88.2604
734105,Darjeeling,West Bengal,27.0589,88.2785
734201,Darjeeling,West Bengal,27.0694,88.1965
734203,Darjeeling,West Bengal,26.9572,88.2651
734204,Darjeeling,West Bengal,27.0360,88.2627
734209,Darjeeling,West Bengal,26.8821,88.2748
734213,Darjeeling,West Bengal,27.0360,88.2626
734214,Darjeeling,West Bengal,26.8821,88.2627
734215,Darjeeling,West Bengal,27.0124,88.2626
734216,Darjeeling,West Bengal,26.8821,88.2788
734217,Darjeeling,West Bengal,26.9747,88.4261
734218,Darjeeling,West Bengal,26.9995,88.4324
734220,Darjeeling,West Bengal,26.9377,88.2615
734221,Darjeeling,West Bengal,26.9879,88.2600
734222,Darjeeling,West Bengal,27.0520,88.4254
734223,Darjeeling,West Bengal,26.9144,88.2878
734224,Darjeeling,West Bengal,26.9365,88.3150
734226,Darjeeling,West Bengal,26.9511,88.2790
734301,Kalimpong,West Bengal,27.0593,88.4683
734311,Kalimpong,West Bengal,27.1168,88.5859
734312,Darjeeling,West Bengal,27.0703,88.4764
734313,Darjeeling,West Bengal,27.0600,88.4700
734314,Kalimpong,West Bengal,27.0565,88.5870
734315,Kalimpong,West Bengal,27.1416,88.5632
734316,Kalimpong,West Bengal,27.0666,88.4695
734421,Darjeeling,West Bengal,26.6835,88.3258
734423,Darjeeling,West Bengal,26.8959,88.2609
734424,Darjeeling,West Bengal,26.7344,88.2983
734425,Darjeeling,West Bengal,26.7084,88.4269
734426,Darjeeling,West Bengal,26.7084,88.2994
734427,Darjeeling,West Bengal,26.6136,88.1900
734429,Darjeeling,West Bengal,26.6839,88.2047
734434,Darjeeling,West Bengal,26.8722,88.3629
734501,Jalpaiguri,West Bengal,26.8800,88.5700
734503,Kalimpong,West Bengal,27.0400,88.8700
735101,Jalpaiguri,West Bengal,26.5300,88.7200
735102,Jalpaiguri,West Bengal,26.5300,88.6900
735121,Jalpaiguri,West Bengal,26.5500,88.6700
735122,Coochbehar,West Bengal,26.3000,88.8600
735132,Jalpaiguri,West Bengal,26.4150,88.7050
735133,Jalpaiguri,West Bengal,26.5650,88.5800
735134,Jalpaiguri,West Bengal,26.5600,88.5300
735135,Jalpaiguri,West Bengal,26.6300,88.5050
735202,Jalpaiguri,West Bengal,26.7900,89.0200
735203,Jalpaiguri,West Bengal,26.7500,89.0500
735204,Alipurduar,West Bengal,26.7050,89.1150
735205,Jalpaiguri,West Bengal,26.8900,88.9850
735206,Jalpaiguri,West Bengal,26.8200,88.8000
735207,Jalpaiguri,West Bengal,26.8700,89.0650
